date,channel,campaign_name,campaign_variant,impressions,clicks,ctr,bounces,bounce_rate,sessions_avg_duration_sec,conversions,conversion_rate,revenue,spend,cpa,roas,avg_order_value,new_customers,returning_customers
2025-04-06,Display,Premium Placement,N/A,12598,55,0.0044,21,0.3818,236,0,0.00521,0.0,73.09,73.09,0.0,120.35,0,0
2025-04-06,Display,Retargeting Banner,Control,12869,50,0.00392,16,0.32,24,0,0.00499,0.0,70.7,70.7,0.0,46.01,0,0
2025-04-06,TikTok Ads,Spark Ads,N/A,23914,302,0.01264,118,0.3907,163,5,0.01774,387.95,308.69,61.74,1.26,77.59,2,1
2025-04-06,Newsletter,Monthly Digest,N/A,1336,44,0.03335,19,0.4318,46,5,0.12282,588.05,0.0,0.0,588.05,117.61,1,2
2025-04-06,Newsletter,Special Offers,N/A,1290,48,0.03749,24,0.5,318,3,0.0626,117.87,0.0,0.0,117.87,39.29,0,1
2025-04-06,Influencer,Micro-Influencer,N/A,5079,129,0.02545,56,0.4341,67,2,0.01805,260.84,247.46,123.73,1.05,130.42,0,0
2025-04-06,Influencer,Macro-Influencer,N/A,3729,96,0.02588,47,0.4896,199,1,0.01311,124.44,160.5,160.5,0.78,124.44,0,0
2025-04-06,Affiliate,Blog Partners,N/A,4582,174,0.0381,89,0.5115,232,7,0.04477,442.89,0.0,0.0,442.89,63.27,3,2
2025-04-06,Affiliate,Cashback Sites,N/A,3581,135,0.03789,60,0.4444,47,3,0.02855,249.48,0.0,0.0,249.48,83.16,1,1
2025-04-06,Affiliate,Coupon Sites,N/A,3546,79,0.02242,40,0.5063,80,3,0.04486,150.66,0.0,0.0,150.66,50.22,1,1
2025-04-07,Email,Welcome Series,N/A,1509,49,0.03268,17,0.3469,45,4,0.0975,419.56,0.0,0.0,419.56,104.89,1,2
2025-04-07,Email,Cart Abandonment,N/A,1580,39,0.02469,11,0.2821,98,3,0.09298,248.94,0.0,0.0,248.94,82.98,1,1
2025-04-07,Email,Weekly Newsletter,Variant_A,2157,88,0.04082,40,0.4545,99,6,0.07782,952.08,0.0,0.0,952.08,158.68,2,2
2025-04-07,Email,Flash Sale,Variant_A,1378,43,0.03149,27,0.6279,90,3,0.07833,169.86,0.0,0.0,169.86,56.62,1,1
2025-04-07,Email,Product Launch,Variant_B,1446,40,0.02811,16,0.4,77,2,0.05654,104.22,0.0,0.0,104.22,52.11,1,0
2025-04-07,Google Ads,Performance Max,N/A,26587,849,0.03196,494,0.5819,23,28,0.03321,1170.96,1005.02,35.89,1.17,41.82,10,12
2025-04-07,Facebook Ads,Brand Awareness,Control,14445,140,0.0097,80,0.5714,50,3,0.02616,108.6,223.7,74.57,0.49,36.2,1,1
2025-04-07,Facebook Ads,Lead Gen,Variant_B,9903,115,0.01168,64,0.5565,16,3,0.0327,152.13,123.08,41.03,1.24,50.71,1,1
2025-04-07,Instagram Ads,Stories Ads,N/A,7131,93,0.01316,43,0.4624,102,1,0.01538,104.56,126.51,126.51,0.83,104.56,0,0
2025-04-07,Instagram Ads,Reels Ads,N/A,7231,126,0.01747,58,0.4603,154,2,0.01758,220.34,132.09,66.05,1.67,110.17,1,1
2025-04-07,Instagram Ads,Influencer Collab,N/A,6540,117,0.01804,32,0.2735,33,2,0.02484,319.76,108.15,54.08,2.96,159.88,0,0
2025-04-07,Display,Programmatic RTB,Control,21527,72,0.00337,39,0.5417,139,0,0.00857,0.0,113.9,113.9,0.0,66.57,0,0
2025-04-07,Display,Premium Placement,N/A,16363,70,0.00434,32,0.4571,250,0,0.00925,0.0,101.76,101.76,0.0,119.29,0,0
2025-04-07,Display,Retargeting Banner,N/A,16264,74,0.00457,33,0.4459,35,0,0.01088,0.0,76.76,76.76,0.0,107.42,0,0
2025-04-07,TikTok Ads,TopView,N/A,40719,569,0.01398,192,0.3374,39,10,0.01873,366.2,513.31,51.33,0.71,36.62,3,5
2025-04-07,Newsletter,Special Offers,N/A,2289,110,0.04832,40,0.3636,54,9,0.08689,1082.25,0.0,0.0,1082.25,120.25,3,4
2025-04-07,Newsletter,Content Roundup,N/A,2017,91,0.04541,41,0.4505,84,11,0.1214,768.46,0.0,0.0,768.46,69.86,5,4
2025-04-07,Influencer,Micro-Influencer,N/A,6808,169,0.02497,68,0.4024,68,2,0.01476,269.0,338.23,169.12,0.8,134.5,0,1
2025-04-07,Influencer,UGC Campaign,N/A,5593,132,0.02372,74,0.5606,94,3,0.02343,109.89,238.22,79.41,0.46,36.63,0,1
2025-04-07,Affiliate,Cashback Sites,N/A,6078,194,0.03204,64,0.3299,49,6,0.03115,705.84,0.0,0.0,705.84,117.64,2,3
2025-04-07,Affiliate,Coupon Sites,N/A,6495,199,0.03074,121,0.608,164,8,0.04116,810.8,0.0,0.0,810.8,101.35,2,4
2025-04-08,Email,Cart Abandonment,N/A,2675,86,0.03234,33,0.3837,11,7,0.08854,311.43,0.0,0.0,311.43,44.49,2,2
2025-04-08,Email,Weekly Newsletter,N/A,3255,141,0.04349,62,0.4397,82,7,0.05226,1152.97,0.0,0.0,1152.97,164.71,3,3
2025-04-08,Email,Product Launch,Variant_B,1955,55,0.02842,20,0.3636,929,3,0.06812,355.5,0.0,0.0,355.5,118.5,1,1
2025-04-08,Google Ads,Generic Search,N/A,5656,175,0.03098,104,0.5943,208,7,0.04237,700.35,217.24,31.03,3.22,100.05,1,3
2025-04-08,Google Ads,Shopping Ads,N/A,7944,221,0.0279,111,0.5023,55,7,0.03516,567.63,319.97,45.71,1.77,81.09,1,3
2025-04-08,Google Ads,Performance Max,N/A,8172,274,0.03362,83,0.3029,25,12,0.04455,676.32,275.95,23.0,2.45,56.36,5,5
2025-04-08,Google Ads,Retargeting,N/A,8598,212,0.02474,102,0.4811,175,4,0.02265,313.76,295.72,73.93,1.06,78.44,1,1
2025-04-08,Facebook Ads,Retargeting,N/A,6505,86,0.01329,28,0.3256,32,1,0.02193,145.03,97.28,97.28,1.49,145.03,0,0
2025-04-08,Facebook Ads,Dynamic Product Ads,N/A,4558,59,0.013,33,0.5593,41,1,0.02988,145.68,71.69,71.69,2.03,145.68,0,0
2025-04-08,Facebook Ads,Brand Awareness,Variant_A,6702,59,0.00895,14,0.2373,66,0,0.01508,0.0,102.22,102.22,0.0,98.06,0,0
2025-04-08,Facebook Ads,Lead Gen,Control,4858,71,0.01463,19,0.2676,115,1,0.02384,129.29,66.87,66.87,1.93,129.29,0,0
2025-04-08,Instagram Ads,Reels Ads,N/A,8436,163,0.01936,78,0.4785,42,2,0.0139,101.96,150.26,75.13,0.68,50.98,0,1
2025-04-08,Instagram Ads,Shopping Ads,N/A,5464,76,0.014,34,0.4474,239,1,0.02299,98.58,78.35,78.35,1.26,98.58,0,0
2025-04-08,Instagram Ads,Influencer Collab,N/A,6129,113,0.01845,48,0.4248,112,1,0.01711,65.84,105.96,105.96,0.62,65.84,0,0
2025-04-08,Display,Programmatic RTB,N/A,20271,95,0.00471,43,0.4526,383,1,0.01065,55.99,101.74,101.74,0.55,55.99,0,0
2025-04-08,Display,Premium Placement,N/A,18302,75,0.00411,23,0.3067,101,0,0.00549,0.0,86.32,86.32,0.0,44.2,0,0
2025-04-08,Display,Retargeting Banner,Control,11708,50,0.00428,31,0.62,62,0,0.00504,0.0,67.92,67.92,0.0,38.61,0,0
2025-04-08,TikTok Ads,In-Feed Ads,N/A,14782,230,0.01557,78,0.3391,54,2,0.01008,186.02,169.13,84.56,1.1,93.01,1,1
2025-04-08,TikTok Ads,Spark Ads,N/A,18481,340,0.01841,176,0.5176,242,3,0.01069,261.09,195.23,65.08,1.34,87.03,1,1
2025-04-08,Newsletter,Monthly Digest,N/A,1648,63,0.03853,33,0.5238,93,6,0.10055,671.46,0.0,0.0,671.46,111.91,2,3
2025-04-08,Newsletter,Special Offers,N/A,1374,44,0.03235,12,0.2727,22,3,0.08465,258.03,0.0,0.0,258.03,86.01,1,1
2025-04-08,Newsletter,Content Roundup,N/A,2199,111,0.05082,29,0.2613,65,9,0.08684,982.71,0.0,0.0,982.71,109.19,4,5
2025-04-08,Influencer,Macro-Influencer,N/A,12608,251,0.01995,92,0.3665,134,3,0.01303,351.42,603.13,201.04,0.58,117.14,1,1
2025-04-08,Affiliate,Coupon Sites,N/A,15344,412,0.02689,133,0.3228,430,22,0.05528,2638.46,0.0,0.0,2638.46,119.93,6,13
2025-04-09,Email,Welcome Series,Variant_B,2168,99,0.04569,29,0.2929,111,8,0.08646,1228.08,0.0,0.0,1228.08,153.51,2,3
2025-04-09,Email,Cart Abandonment,Variant_A,2116,50,0.02403,19,0.38,69,3,0.06582,173.01,0.0,0.0,173.01,57.67,1,1
2025-04-09,Email,Product Launch,N/A,2553,95,0.03757,27,0.2842,41,7,0.0795,441.77,0.0,0.0,441.77,63.11,2,4
2025-04-09,Google Ads,Generic Search,N/A,16785,473,0.02821,174,0.3679,53,21,0.04559,2929.08,719.41,34.26,4.07,139.48,6,10
2025-04-09,Google Ads,Shopping Ads,N/A,13212,489,0.03705,231,0.4724,32,16,0.03299,2189.12,507.86,31.74,4.31,136.82,7,5
2025-04-09,Facebook Ads,Lookalike Prospecting,N/A,9329,116,0.01251,49,0.4224,59,3,0.02977,178.92,133.29,44.43,1.34,59.64,1,1
2025-04-09,Facebook Ads,Dynamic Product Ads,N/A,11669,126,0.01085,34,0.2698,118,2,0.01672,243.7,166.63,83.31,1.46,121.85,0,0
2025-04-09,Instagram Ads,Stories Ads,N/A,5974,90,0.01518,54,0.6,80,2,0.02299,79.14,86.0,43.0,0.92,39.57,0,0
2025-04-09,Instagram Ads,Reels Ads,N/A,6658,131,0.0197,38,0.2901,91,3,0.02487,116.46,100.94,33.65,1.15,38.82,0,1
2025-04-09,Instagram Ads,Shopping Ads,N/A,8876,143,0.01622,90,0.6294,182,2,0.01935,250.86,151.57,75.78,1.66,125.43,0,0
2025-04-09,Display,Programmatic RTB,N/A,19530,65,0.00335,40,0.6154,43,0,0.00581,0.0,123.48,123.48,0.0,48.98,0,0
2025-04-09,Display,Premium Placement,N/A,19445,64,0.00331,26,0.4062,331,0,0.00663,0.0,109.72,109.72,0.0,96.23,0,0
2025-04-09,Display,Retargeting Banner,N/A,18557,71,0.00388,44,0.6197,322,0,0.00558,0.0,112.01,112.01,0.0,136.71,0,0
2025-04-09,TikTok Ads,In-Feed Ads,N/A,14413,299,0.02079,108,0.3612,85,4,0.01552,567.44,193.47,48.37,2.93,141.86,1,2
2025-04-09,TikTok Ads,Spark Ads,N/A,12491,191,0.01536,100,0.5236,287,2,0.01359,92.74,136.34,68.17,0.68,46.37,0,1
2025-04-09,TikTok Ads,TopView,N/A,12038,221,0.01839,142,0.6425,76,3,0.01687,255.75,143.74,47.91,1.78,85.25,1,1
2025-04-09,Newsletter,Monthly Digest,N/A,1656,53,0.03244,22,0.4151,127,4,0.07594,241.88,0.0,0.0,241.88,60.47,2,1
2025-04-09,Newsletter,Special Offers,N/A,1544,47,0.03094,30,0.6383,55,4,0.10515,189.24,0.0,0.0,189.24,47.31,1,1
2025-04-09,Newsletter,Content Roundup,N/A,1472,75,0.05133,26,0.3467,374,6,0.0896,646.38,0.0,0.0,646.38,107.73,1,2
2025-04-09,Influencer,Micro-Influencer,N/A,4410,96,0.02184,25,0.2604,112,2,0.02435,263.1,197.85,98.92,1.33,131.55,1,0
2025-04-09,Influencer,Macro-Influencer,N/A,3152,81,0.02592,20,0.2469,182,1,0.0194,42.39,152.26,152.26,0.28,42.39,0,0
2025-04-09,Influencer,UGC Campaign,N/A,3926,93,0.02381,52,0.5591,132,2,0.02193,151.94,213.38,106.69,0.71,75.97,1,0
2025-04-09,Affiliate,Blog Partners,N/A,4281,131,0.03073,44,0.3359,42,7,0.05836,366.31,0.0,0.0,366.31,52.33,3,3
2025-04-09,Affiliate,Cashback Sites,N/A,5333,169,0.03186,55,0.3254,75,6,0.03852,452.16,0.0,0.0,452.16,75.36,1,2
2025-04-09,Affiliate,Coupon Sites,N/A,4397,100,0.02275,36,0.36,147,4,0.04053,517.72,0.0,0.0,517.72,129.43,1,1
2025-04-10,Email,Cart Abandonment,Variant_B,1512,48,0.03212,24,0.5,29,3,0.08122,138.15,0.0,0.0,138.15,46.05,0,1
2025-04-10,Email,Weekly Newsletter,N/A,1355,48,0.03549,13,0.2708,32,3,0.06724,425.4,0.0,0.0,425.4,141.8,1,1
2025-04-10,Email,Flash Sale,N/A,1645,47,0.02877,24,0.5106,42,3,0.07188,142.59,0.0,0.0,142.59,47.53,1,1
2025-04-10,Email,Re-engagement,N/A,1691,61,0.03664,15,0.2459,62,4,0.06841,469.52,0.0,0.0,469.52,117.38,2,2
2025-04-10,Email,Product Launch,Control,1349,37,0.02782,16,0.4324,161,2,0.06279,66.6,0.0,0.0,66.6,33.3,0,0
2025-04-10,Google Ads,Brand Search,N/A,8875,239,0.02696,67,0.2803,29,10,0.045,1402.2,327.31,32.73,4.28,140.22,4,4
2025-04-10,Google Ads,Generic Search,N/A,11376,304,0.02678,169,0.5559,107,11,0.03765,450.34,375.13,34.1,1.2,40.94,5,5
2025-04-10,Google Ads,Performance Max,N/A,8014,179,0.02239,114,0.6369,39,5,0.03305,470.8,279.13,55.83,1.69,94.16,1,2
2025-04-10,Facebook Ads,Dynamic Product Ads,Variant_A,9019,129,0.0144,34,0.2636,1389,2,0.0175,129.8,118.75,59.38,1.09,64.9,0,0
2025-04-10,Facebook Ads,Brand Awareness,N/A,14028,177,0.01267,70,0.3955,138,6,0.0347,256.98,220.78,36.8,1.16,42.83,2,2
2025-04-10,Instagram Ads,Reels Ads,N/A,28229,385,0.01366,213,0.5532,13,9,0.02348,749.16,417.77,46.42,1.79,83.24,4,3
2025-04-10,Display,Programmatic RTB,N/A,23258,86,0.00374,51,0.593,192,0,0.00495,0.0,132.36,132.36,0.0,138.74,0,0
2025-04-10,Display,Premium Placement,N/A,10940,48,0.00442,12,0.25,112,0,0.01033,0.0,55.07,55.07,0.0,36.65,0,0
2025-04-10,Display,Retargeting Banner,N/A,17164,73,0.00428,46,0.6301,271,0,0.00499,0.0,98.92,98.92,0.0,140.68,0,0
2025-04-10,TikTok Ads,In-Feed Ads,N/A,10313,164,0.01597,105,0.6402,174,2,0.01556,293.96,119.67,59.84,2.46,146.98,0,0
2025-04-10,TikTok Ads,Spark Ads,N/A,8282,147,0.01782,56,0.381,151,1,0.01343,74.2,92.09,92.09,0.81,74.2,0,0
2025-04-10,TikTok Ads,TopView,N/A,11003,208,0.01894,81,0.3894,84,2,0.01267,274.36,138.87,69.44,1.98,137.18,1,1
2025-04-10,Newsletter,Monthly Digest,N/A,1591,70,0.04462,36,0.5143,172,8,0.11553,644.0,0.0,0.0,644.0,80.5,2,4
2025-04-10,Newsletter,Special Offers,N/A,1862,71,0.03863,41,0.5775,73,4,0.06409,162.28,0.0,0.0,162.28,40.57,1,1
2025-04-10,Newsletter,Content Roundup,N/A,1789,67,0.03792,24,0.3582,128,6,0.09629,678.36,0.0,0.0,678.36,113.06,3,2
2025-04-10,Influencer,Micro-Influencer,N/A,4318,76,0.01763,41,0.5395,89,1,0.01911,56.77,183.71,183.71,0.31,56.77,0,0
2025-04-10,Influencer,Macro-Influencer,N/A,2612,63,0.02446,36,0.5714,29,1,0.01931,29.76,118.63,118.63,0.25,29.76,0,0
2025-04-10,Influencer,UGC Campaign,N/A,4044,99,0.02457,52,0.5253,103,2,0.02371,183.66,216.46,108.23,0.85,91.83,0,1
2025-04-10,Affiliate,Blog Partners,N/A,3567,109,0.0308,45,0.4128,133,3,0.03148,386.01,0.0,0.0,386.01,128.67,1,1
2025-04-10,Affiliate,Cashback Sites,N/A,4161,114,0.02745,54,0.4737,87,5,0.04687,423.3,0.0,0.0,423.3,84.66,1,3
2025-04-10,Affiliate,Coupon Sites,N/A,4942,134,0.02713,53,0.3955,72,7,0.0565,234.5,0.0,0.0,234.5,33.5,3,3
2025-04-11,Email,Welcome Series,Variant_A,2015,67,0.03358,38,0.5672,152,3,0.05279,259.02,0.0,0.0,259.02,86.34,1,1
2025-04-11,Email,Weekly Newsletter,N/A,2566,97,0.03804,31,0.3196,146,8,0.08574,352.96,0.0,0.0,352.96,44.12,2,5
2025-04-11,Email,Re-engagement,Variant_B,2065,79,0.0387,26,0.3291,87,7,0.10015,359.24,0.0,0.0,359.24,51.32,1,3
2025-04-11,Email,Product Launch,N/A,1767,64,0.03673,34,0.5312,59,4,0.06605,185.16,0.0,0.0,185.16,46.29,2,2
2025-04-11,Google Ads,Brand Search,N/A,9939,286,0.02886,147,0.514,51,9,0.03402,882.81,323.31,35.92,2.73,98.09,4,4
2025-04-11,Google Ads,Performance Max,N/A,8917,274,0.03075,95,0.3467,36,10,0.03837,979.9,364.03,36.4,2.69,97.99,3,4
2025-04-11,Google Ads,Retargeting,N/A,13472,355,0.02642,227,0.6394,229,10,0.02835,538.6,578.19,57.82,0.93,53.86,2,4
2025-04-11,Facebook Ads,Lookalike Prospecting,N/A,4231,33,0.00789,10,0.303,85,0,0.01911,0.0,51.61,51.61,0.0,120.75,0,0
2025-04-11,Facebook Ads,Retargeting,N/A,7439,115,0.01558,42,0.3652,67,2,0.01867,213.34,95.83,47.91,2.23,106.67,0,1
2025-04-11,Facebook Ads,Brand Awareness,N/A,6677,87,0.01312,50,0.5747,280,2,0.02667,96.68,99.77,49.88,0.97,48.34,0,0
2025-04-11,Facebook Ads,Lead Gen,Variant_A,8595,135,0.01572,86,0.637,210,4,0.03085,551.64,122.28,30.57,4.51,137.91,1,1
2025-04-11,Instagram Ads,Stories Ads,N/A,9638,143,0.01485,63,0.4406,64,2,0.01488,187.3,149.76,74.88,1.25,93.65,0,0
2025-04-11,Instagram Ads,Reels Ads,N/A,7967,120,0.0151,32,0.2667,16,1,0.01423,138.57,118.76,118.76,1.17,138.57,0,0
2025-04-11,Display,Programmatic RTB,Variant_A,41858,158,0.00378,97,0.6139,54,1,0.00668,114.44,242.59,242.59,0.47,114.44,0,0
2025-04-11,TikTok Ads,In-Feed Ads,N/A,8370,181,0.02165,74,0.4088,92,1,0.01087,46.49,111.45,111.45,0.42,46.49,0,0
2025-04-11,TikTok Ads,Spark Ads,N/A,8016,113,0.01413,30,0.2655,85,1,0.01339,35.63,83.56,83.56,0.43,35.63,0,0
2025-04-11,TikTok Ads,TopView,N/A,12338,219,0.01779,59,0.2694,104,3,0.01516,149.61,160.0,53.33,0.94,49.87,1,1
2025-04-11,Newsletter,Monthly Digest,N/A,1201,46,0.03853,27,0.587,26,5,0.11458,317.1,0.0,0.0,317.1,63.42,1,2
2025-04-11,Newsletter,Special Offers,N/A,1956,89,0.04569,25,0.2809,31,6,0.06979,791.94,0.0,0.0,791.94,131.99,1,2
2025-04-11,Newsletter,Content Roundup,N/A,1912,76,0.04025,42,0.5526,58,8,0.11485,1233.36,0.0,0.0,1233.36,154.17,2,2
2025-04-11,Influencer,Micro-Influencer,N/A,3403,66,0.01967,30,0.4545,132,0,0.0137,0.0,194.12,194.12,0.0,62.44,0,0
2025-04-11,Influencer,Macro-Influencer,N/A,4003,83,0.02075,37,0.4458,90,1,0.02234,69.55,226.5,226.5,0.31,69.55,0,0
2025-04-11,Influencer,UGC Campaign,N/A,2612,68,0.02618,21,0.3088,200,1,0.01804,39.24,139.57,139.57,0.28,39.24,0,0
2025-04-11,Affiliate,Blog Partners,N/A,3516,86,0.02474,38,0.4419,177,4,0.05667,513.28,0.0,0.0,513.28,128.32,1,1
2025-04-11,Affiliate,Cashback Sites,N/A,6071,158,0.02615,48,0.3038,107,7,0.04467,674.31,0.0,0.0,674.31,96.33,2,4
2025-04-11,Affiliate,Coupon Sites,N/A,4793,127,0.02669,61,0.4803,128,3,0.02764,196.2,0.0,0.0,196.2,65.4,0,1
2025-04-12,Email,Welcome Series,Variant_A,1375,44,0.03221,13,0.2955,298,3,0.07287,309.84,0.0,0.0,309.84,103.28,1,1
2025-04-12,Email,Cart Abandonment,Variant_A,1485,46,0.03141,13,0.2826,55,4,0.10152,479.44,0.0,0.0,479.44,119.86,1,2
2025-04-12,Email,Re-engagement,N/A,1087,34,0.0318,10,0.2941,279,2,0.08649,176.08,0.0,0.0,176.08,88.04,0,1
2025-04-12,Email,Product Launch,N/A,1192,39,0.03291,15,0.3846,153,4,0.10987,124.96,0.0,0.0,124.96,31.24,1,1
2025-04-12,Google Ads,Brand Search,N/A,3976,135,0.03413,64,0.4741,282,6,0.04554,620.22,138.39,23.06,4.48,103.37,2,2
2025-04-12,Google Ads,Generic Search,N/A,5164,138,0.02673,42,0.3043,139,4,0.03511,160.76,205.75,51.44,0.78,40.19,1,2
2025-04-12,Google Ads,Shopping Ads,N/A,5902,221,0.03746,90,0.4072,102,8,0.039,670.32,210.14,26.27,3.19,83.79,3,3
2025-04-12,Google Ads,Performance Max,N/A,3829,116,0.03046,47,0.4052,73,5,0.04619,637.75,132.43,26.49,4.82,127.55,2,2
2025-04-12,Facebook Ads,Lookalike Prospecting,Variant_A,4492,40,0.009,17,0.425,326,1,0.03274,109.19,71.32,71.32,1.53,109.19,0,0
2025-04-12,Facebook Ads,Dynamic Product Ads,Variant_A,5980,60,0.01011,28,0.4667,30,1,0.02915,83.83,82.87,82.87,1.01,83.83,0,0
2025-04-12,Facebook Ads,Brand Awareness,Control,3563,36,0.01011,17,0.4722,76,1,0.03045,91.94,51.15,51.15,1.8,91.94,0,0
2025-04-12,Facebook Ads,Lead Gen,N/A,5704,87,0.01528,30,0.3448,311,1,0.02032,95.15,77.09,77.09,1.23,95.15,0,0
2025-04-12,Instagram Ads,Stories Ads,N/A,3513,37,0.01079,21,0.5676,265,0,0.01292,0.0,51.68,51.68,0.0,122.89,0,0
2025-04-12,Instagram Ads,Reels Ads,N/A,4222,86,0.02044,27,0.314,98,1,0.01849,57.35,69.44,69.44,0.83,57.35,0,0
2025-04-12,Instagram Ads,Shopping Ads,N/A,3779,70,0.01868,40,0.5714,31,1,0.01576,133.86,63.52,63.52,2.11,133.86,0,0
2025-04-12,Instagram Ads,Influencer Collab,N/A,3921,55,0.01419,18,0.3273,52,0,0.0137,0.0,65.39,65.39,0.0,144.98,0,0
2025-04-12,Display,Programmatic RTB,N/A,11635,60,0.0052,37,0.6167,170,0,0.00958,0.0,60.24,60.24,0.0,137.71,0,0
2025-04-12,Display,Premium Placement,N/A,13148,52,0.00401,15,0.2885,544,0,0.00665,0.0,79.53,79.53,0.0,35.62,0,0
2025-04-12,Display,Retargeting Banner,Variant_B,13785,39,0.00288,10,0.2564,169,0,0.00698,0.0,76.67,76.67,0.0,100.17,0,0
2025-04-12,TikTok Ads,Spark Ads,N/A,14187,195,0.01376,114,0.5846,196,3,0.0196,353.7,153.01,51.0,2.31,117.9,1,1
2025-04-12,TikTok Ads,TopView,N/A,15789,268,0.01701,76,0.2836,101,3,0.01291,186.09,197.2,65.73,0.94,62.03,0,1
2025-04-12,Newsletter,Special Offers,N/A,2459,106,0.04319,34,0.3208,59,13,0.13121,1573.52,0.0,0.0,1573.52,121.04,6,7
2025-04-12,Influencer,Macro-Influencer,N/A,4526,85,0.01888,45,0.5294,54,2,0.02494,206.86,218.54,109.27,0.95,103.43,0,1
2025-04-12,Influencer,UGC Campaign,N/A,3775,87,0.02315,46,0.5287,156,1,0.01678,111.83,178.42,178.42,0.63,111.83,0,0
2025-04-12,Affiliate,Blog Partners,N/A,13229,381,0.02883,105,0.2756,319,15,0.04075,1596.3,0.0,0.0,1596.3,106.42,6,7
2025-04-13,Email,Welcome Series,Variant_A,797,23,0.02967,14,0.6087,220,1,0.08327,125.26,0.0,0.0,125.26,125.26,0,0
2025-04-13,Email,Cart Abandonment,N/A,722,27,0.03863,10,0.3704,44,2,0.10804,67.86,0.0,0.0,67.86,33.93,0,1
2025-04-13,Email,Weekly Newsletter,Control,1199,55,0.04611,19,0.3455,126,3,0.05611,332.16,0.0,0.0,332.16,110.72,0,1
2025-04-13,Email,Flash Sale,N/A,940,27,0.02967,16,0.5926,69,2,0.09013,155.74,0.0,0.0,155.74,77.87,0,1
2025-04-13,Email,Re-engagement,Variant_B,855,21,0.02536,7,0.3333,155,1,0.0728,44.81,0.0,0.0,44.81,44.81,0,0
2025-04-13,Email,Product Launch,Control,800,19,0.02391,6,0.3158,51,1,0.08684,93.78,0.0,0.0,93.78,93.78,0,0
2025-04-13,Google Ads,Brand Search,N/A,6614,204,0.03088,130,0.6373,98,7,0.03814,642.74,232.85,33.26,2.76,91.82,2,2
2025-04-13,Google Ads,Shopping Ads,N/A,8108,248,0.03064,82,0.3306,31,11,0.04512,1709.29,330.29,30.03,5.18,155.39,4,6
2025-04-13,Google Ads,Performance Max,N/A,5120,166,0.03258,48,0.2892,20,6,0.03752,465.9,217.09,36.18,2.15,77.65,3,3
2025-04-13,Google Ads,Retargeting,N/A,6988,188,0.02699,113,0.6011,108,5,0.02741,220.85,230.41,46.08,0.96,44.17,2,1
2025-04-13,Facebook Ads,Retargeting,N/A,7950,98,0.01233,61,0.6224,62,1,0.01581,45.76,101.79,101.79,0.45,45.76,0,0
2025-04-13,Facebook Ads,Dynamic Product Ads,N/A,5361,77,0.01454,28,0.3636,858,1,0.02172,54.61,69.7,69.7,0.78,54.61,0,0
2025-04-13,Facebook Ads,Lead Gen,Control,7754,75,0.00969,26,0.3467,63,1,0.01535,110.35,92.79,92.79,1.19,110.35,0,0
2025-04-13,Instagram Ads,Stories Ads,N/A,4193,48,0.01168,19,0.3958,78,0,0.01365,0.0,76.12,76.12,0.0,44.25,0,0
2025-04-13,Instagram Ads,Reels Ads,N/A,3721,63,0.01712,18,0.2857,136,1,0.02035,112.22,60.12,60.12,1.87,112.22,0,0
2025-04-13,Instagram Ads,Shopping Ads,N/A,3339,61,0.01849,27,0.4426,12,0,0.01201,0.0,48.96,48.96,0.0,120.1,0,0
2025-04-13,Instagram Ads,Influencer Collab,N/A,4998,69,0.0139,38,0.5507,261,1,0.02643,49.55,73.0,73.0,0.68,49.55,0,0
2025-04-13,Display,Programmatic RTB,N/A,13563,50,0.00372,23,0.46,115,0,0.00747,0.0,76.83,76.83,0.0,114.83,0,0
2025-04-13,Display,Premium Placement,Variant_B,10957,41,0.00383,21,0.5122,62,0,0.00793,0.0,65.28,65.28,0.0,84.36,0,0
2025-04-13,Display,Retargeting Banner,N/A,12026,52,0.00436,15,0.2885,343,0,0.00619,0.0,57.5,57.5,0.0,136.17,0,0
2025-04-13,TikTok Ads,In-Feed Ads,N/A,13190,281,0.02132,122,0.4342,35,3,0.0125,325.77,180.34,60.11,1.81,108.59,0,1
2025-04-13,TikTok Ads,TopView,N/A,12233,236,0.01937,108,0.4576,285,2,0.00942,275.78,143.27,71.64,1.92,137.89,1,0
2025-04-13,Newsletter,Monthly Digest,N/A,916,44,0.04848,18,0.4091,50,3,0.07463,209.04,0.0,0.0,209.04,69.68,1,1
2025-04-13,Newsletter,Special Offers,N/A,1039,47,0.04582,28,0.5957,25,3,0.07559,328.53,0.0,0.0,328.53,109.51,0,1
2025-04-13,Newsletter,Content Roundup,N/A,1150,54,0.04722,17,0.3148,163,6,0.12262,752.76,0.0,0.0,752.76,125.46,2,3
2025-04-13,Influencer,Micro-Influencer,N/A,3319,82,0.02485,48,0.5854,73,1,0.01798,97.78,147.27,147.27,0.66,97.78,0,0
2025-04-13,Influencer,UGC Campaign,N/A,5109,130,0.02564,54,0.4154,123,1,0.01232,66.86,218.33,218.33,0.31,66.86,0,0
2025-04-13,Affiliate,Blog Partners,N/A,3987,154,0.03872,50,0.3247,469,4,0.02735,333.4,0.0,0.0,333.4,83.35,1,1
2025-04-13,Affiliate,Cashback Sites,N/A,4766,161,0.03379,62,0.3851,86,9,0.05745,609.66,0.0,0.0,609.66,67.74,3,4
